pad_number,x,y,via_x,via_y,connector_number,connector_pin,pin_name,sector,strip,channel_id,pin_x,pin_y,pad_angle,pad_cx,pad_cy,pad_area,pad_w,pad_h,radius,phi,delta_phi,mec8_connector,mec8_pin
807,215.065,180.32,206.113,173.298,6,44,S40,6,90,857,494.5997,400.1033,308.363,206.1191,173.2192,132.051,12.0101,11.6319,319.7529,0.67937425,0.00253674,1,27
808,418.966,346.272,409.993,339.238,6,45,S41,6,87,854,488.402,394.5599,308.363,409.991,339.1532,132.949,12.0048,11.548,582.6505,0.68107807,0.00769114,1,26
809,445.144,368.419,436.257,361.277,6,46,S42,6,88,855,494.91,399.7113,308.363,436.2555,361.1918,133.008,12.0141,11.553,616.9329,0.68225064,0.00117257,1,25
810,392.895,323.993,383.728,317.198,6,47,S43,6,85,852,488.7123,394.1679,308.363,383.7267,317.1142,132.891,11.9935,11.5425,548.3693,0.67944901,0.00103638,1,24
811,162.661,136.064,153.599,129.204,6,48,S44,6,86,853,495.2203,399.3192,308.363,153.6099,129.1292,131.381,11.9529,11.6302,251.1825,0.67338693,-0.00606208,1,23
812,136.57,113.792,127.347,107.151,6,49,S45,6,83,850,489.0227,393.7758,308.363,127.3615,107.0799,130.816,11.9625,11.627,216.9002,0.66813558,-0.00848779,1,22
813,366.56,302.036,357.463,295.159,6,50,S46,6,84,851,495.5306,398.9272,308.363,357.4623,295.0753,132.816,11.9814,11.5354,514.086,0.67841263,0.01027705,1,21
814,314.066,257.902,304.933,251.08,6,51,S47,6,81,848,489.333,393.3838,308.363,304.9334,250.997,132.638,11.9507,11.5191,445.5214,0.67522899,0.00157027,1,20
815,340.407,279.853,331.198,273.119,6,52,S48,6,82,849,495.841,398.5351,308.363,331.1979,273.0361,132.737,11.9674,11.5291,479.8037,0.67662337,0.00139438,1,19
816,462.443,378.398,456.288,372.906,6,53,S49,6,79,846,489.6433,392.9918,308.363,456.2853,372.8208,133.035,11.9456,11.4795,636.6596,0.67728332,0.02090599,1,18
817,287.709,235.968,278.668,229.04,6,54,S50,6,80,847,496.1513,398.1431,308.363,278.6691,228.958,132.533,11.9315,11.5086,411.2382,0.67365872,-0.0036246,1,17
818,438.994,357.901,430.021,350.866,6,55,S51,6,77,844,489.9536,392.5997,308.363,430.0184,350.7817,132.986,11.9332,11.4701,605.5427,0.67517301,0.00579002,1,16
819,110.999,90.875,101.101,85.09,6,56,S52,6,78,845,496.4616,397.751,308.363,101.1221,85.0246,129.905,11.9793,11.6324,182.6425,0.65637733,-0.01879568,1,15
820,412.818,335.744,403.753,328.827,6,57,S53,6,75,842,490.2639,392.2077,308.363,403.7506,328.7428,132.932,11.9182,11.4595,571.2616,0.67353649,0.00051607,1,14
821,261.926,213.325,252.402,206.999,6,58,S54,6,76,843,496.7719,397.359,308.363,252.4046,206.9185,132.377,11.9144,11.4958,376.9652,0.66938299,-0.0041535,1,13
822,235.591,191.359,226.137,184.959,6,59,S55,6,73,840,490.5743,391.8156,308.363,226.1406,184.8789,132.205,11.9232,11.4819,342.6844,0.66680069,-0.00353813,1,12
823,386.193,314.142,377.484,306.787,6,60,S56,6,74,841,497.0823,396.9669,308.363,377.4829,306.703,132.869,11.9012,11.4474,536.9767,0.67302042,0.00621973,1,11
824,209.233,169.417,199.871,162.917,6,61,S57,6,71,838,490.8846,391.4236,308.363,199.8759,162.839,131.962,11.9315,11.4674,308.403,0.66375158,-0.00488374,1,10
825,360.229,291.72,351.215,284.747,6,62,S58,6,72,839,497.3926,396.5749,308.363,351.2142,284.6636,132.792,11.8965,11.4328,502.6994,0.67033882,0.00658724,1,9
826,183.15,147.128,173.604,140.875,6,63,S59,6,69,836,491.1949,391.0315,308.363,173.6115,140.799,131.652,11.9428,11.4547,274.1301,0.65832483,-0.01097271,1,8
827,333.861,269.797,324.946,262.707,6,64,S60,6,70,837,497.7029,396.1828,308.363,324.945,262.6241,132.707,11.9017,11.4203,468.4181,0.66863532,0.01031049,1,7
828,307.717,247.594,298.675,240.666,6,65,S61,6,67,834,491.5052,390.6395,308.363,298.6752,240.584,132.603,11.9067,11.4056,434.1415,0.66583688,-0.00197004,1,6
829,459.16,369.318,450.031,362.479,6,66,S62,6,68,835,498.0132,395.7908,308.363,450.0279,362.3938,133.016,11.8854,11.3987,628.4311,0.66929754,0.00346066,1,5
830,281.333,225.686,272.403,218.625,6,67,S63,6,65,832,491.8156,390.2474,308.363,272.404,218.5438,132.479,11.9121,11.3925,399.8612,0.66350959,-0.00265456,1,4
831,432.824,347.354,423.759,340.438,6,68,S64,6,66,833,498.3235,395.3987,308.363,423.7565,340.3529,132.965,11.8879,11.3857,594.1503,0.66780692,0.00429733,1,3
832,156.758,125.217,147.337,118.832,6,73,S65,6,63,830,492.7465,389.0713,308.363,147.3473,118.758,131.222,11.9571,11.4401,239.8515,0.65338188,-0.0103829,0,68
833,406.477,325.403,397.487,318.396,6,74,S66,6,64,831,499.2545,394.2226,308.363,397.4839,318.3122,132.907,11.8912,11.3744,559.8704,0.66616415,0.01278227,0,67
834,255.085,203.604,246.129,196.584,6,75,S67,6,61,828,493.0568,388.6792,308.363,246.1312,196.5036,132.324,11.9187,11.3794,365.5842,0.66014176,0.01267666,0,66
835,380.305,303.227,371.213,296.355,6,76,S68,6,62,829,499.5648,393.8306,308.363,371.2104,296.2709,132.841,11.8948,11.3615,525.5913,0.66376478,0.00362302,0,65
836,354.264,280.884,344.937,274.312,6,77,S69,6,59,826,493.3672,388.2872,308.363,344.9356,274.2293,132.764,11.8987,11.3519,491.3166,0.66059862,-0.00214195,0,64
837,130.275,103.411,121.068,96.787,6,78,S70,6,60,827,499.8751,393.4385,308.363,121.0825,96.7166,130.562,11.9724,11.4278,205.5714,0.6474651,-0.01313352,0,63
838,229.214,181.037,219.853,174.542,6,79,S71,6,57,824,493.6775,387.8951,308.363,219.8564,174.463,132.122,11.9262,11.3659,331.3156,0.65422305,-0.00379436,0,62
839,452.722,359.066,443.75,352.033,6,80,S72,6,58,825,500.1855,393.0465,308.363,443.7461,351.9483,133.011,11.8879,11.3361,617.0346,0.66274057,0.00851752,0,61
840,426.634,336.779,417.472,329.989,6,81,S73,6,55,822,493.9878,387.5031,308.363,417.4688,329.905,132.948,11.8903,11.3362,582.7584,0.66013635,0.00897051,0,60
841,327.92,258.919,318.66,252.27,6,82,S74,6,56,823,500.4958,392.6544,308.363,318.6588,252.1869,132.673,11.9039,11.3416,457.0387,0.65801741,-0.00211894,0,59
842,301.718,236.768,292.38,230.226,6,83,S75,6,53,820,494.2981,387.111,308.363,292.3797,230.1444,132.56,11.9087,11.3618,422.7638,0.65446414,-0.00298955,0,58
843,202.564,159.455,193.574,152.5,6,84,S76,6,54,821,500.8061,392.2624,308.363,193.5786,152.4219,131.875,11.9368,11.3818,297.0361,0.65116584,-0.0032983,0,57
844,373.815,293.011,364.911,285.9,6,85,S77,6,51,818,494.6084,386.719,308.363,364.9078,285.8163,132.816,11.8961,11.3719,514.2012,0.65589128,-0.00231956,0,56
845,400.459,314.596,391.193,307.945,6,86,S78,6,52,819,501.1164,391.8703,308.363,391.1896,307.8609,132.888,11.893,11.3523,548.4814,0.65745369,0.00156241,0,55
846,275.027,215.24,266.097,208.182,6,87,S79,6,49,816,494.9188,386.327,308.363,266.0973,208.1007,132.429,11.9144,11.3886,388.4839,0.65232239,0.00597047,0,54
847,470.044,368.927,463.726,363.615,6,88,S80,6,50,817,501.4267,391.4783,308.363,463.7216,363.5298,133.029,11.8844,11.3632,636.7635,0.65821084,0.00588845,0,53
848,446.415,348.6,437.443,341.568,6,89,S81,6,47,814,495.2291,385.9349,308.363,437.4387,341.4835,132.983,11.8879,11.3829,605.639,0.6555252,0.00230056,0,52
849,176.066,137.672,167.29,130.456,6,90,S82,6,48,815,501.7371,391.0862,308.363,167.2966,130.3805,131.528,11.9482,11.4235,262.7602,0.64635192,-0.00917328,0,51
850,248.602,193.365,239.81,186.136,6,91,S83,6,45,812,495.5394,385.5429,308.363,239.8113,186.0563,132.264,11.9215,11.4239,354.2083,0.64853173,-0.00466268,0,50
851,347.429,271.091,338.626,263.853,6,92,S84,6,46,813,502.0474,390.6942,308.363,338.6237,263.7703,132.734,11.8996,11.3961,479.9237,0.65322464,0.00469291,0,49
852,149.766,115.621,140.997,108.411,6,93,S85,6,43,810,495.8497,385.1508,308.363,141.0074,108.3379,131.04,11.9615,11.4885,228.4913,0.63863561,-0.01027128,0,48
853,420.052,326.648,411.157,319.52,6,94,S86,6,44,811,502.3577,390.3021,308.363,411.1528,319.4364,132.931,11.8903,11.4058,571.3604,0.65319441,0.0145588,0,47
854,393.774,304.584,384.868,297.471,6,95,S87,6,41,808,496.16,384.7588,308.363,384.8645,297.3876,132.862,11.893,11.4341,537.0852,0.65030433,0.0070549,0,46
855,321.378,248.731,312.338,241.806,6,96,S88,6,42,809,502.668,389.9101,308.363,312.3358,241.7235,132.634,11.9045,11.4282,445.6507,0.64890689,-0.00139744,0,45
856,466.525,359.97,457.4,353.134,6,97,S89,6,39,806,496.4704,384.3667,308.363,457.395,353.0496,133.025,11.9059,11.4416,628.52,0.65036185,0.00511421,0,44
857,222.306,171.315,213.517,164.089,6,98,S90,6,40,807,502.9783,389.518,308.363,213.5192,164.0109,132.051,11.9287,11.4717,319.937,0.64324943,-0.00711242,0,43
858,367.665,282.29,358.576,275.421,6,99,S91,6,37,804,496.7807,383.9747,308.363,358.5721,275.3375,132.789,11.9126,11.4698,502.8114,0.64645268,-0.00133301,0,42
859,294.977,226.817,286.045,219.757,6,100,S92,6,38,805,503.2887,389.126,308.363,286.0434,219.6755,132.524,11.9096,11.4675,411.3756,0.64524764,-0.00120504,0,41
860,196.001,149.263,187.215,142.04,6,101,S93,6,35,802,497.091,383.5826,308.363,187.2194,141.963,131.768,11.937,11.5359,285.6684,0.63671305,-0.00310495,0,40
861,440.171,337.997,431.108,331.083,6,102,S94,6,36,803,503.599,388.7339,308.363,431.1032,330.9984,132.964,11.9292,11.4702,594.2436,0.64778569,0.01107264,0,39
862,341.406,260.182,332.278,253.369,6,103,S95,6,33,800,497.4013,383.1906,308.363,332.2753,253.2859,132.704,11.9435,11.5092,468.5374,0.64254725,-0.00188406,0,38
863,268.824,204.568,259.746,197.706,6,104,S96,6,34,801,503.9093,388.3419,308.363,259.7452,197.6252,132.378,11.9239,11.5192,377.1057,0.639818,-0.00272925,0,37
864,122.905,94.303,114.691,86.364,6,107,S97,6,31,798,498.022,382.4065,308.363,114.7057,86.2957,130.267,11.9754,11.584,194.2198,0.63294833,-0.00646464,0,34
865,413.969,315.814,404.812,309.03,6,108,S98,6,32,799,504.53,387.5578,308.363,404.8073,308.9457,132.907,11.9556,11.5035,559.967,0.64443131,0.01148298,0,33
866,387.602,293.844,378.511,286.974,6,109,S99,6,29,796,498.3323,382.0144,308.363,378.5068,286.891,132.835,11.9854,11.5417,525.6926,0.64115198,-0.00165474,0,32
867,314.78,238.552,305.975,231.314,6,110,S100,6,30,797,504.8403,387.1658,308.363,305.9728,231.232,132.601,11.9793,11.5566,434.262,0.63941297,-0.00173901,0,31
868,242.791,182.138,233.438,175.653,6,111,S101,6,27,794,498.6426,381.6224,308.363,233.4391,175.573,132.193,11.9674,11.5813,342.8389,0.63267039,0.00846294,0,30
869,460.262,349.347,451.047,342.634,6,112,S102,6,28,795,505.1506,386.7737,308.363,451.0412,342.5494,132.999,11.9892,11.5303,617.1211,0.64280672,0.01013633,0,29
870,104.645,80.482,97.52,71.147,6,113,S103,6,25,792,498.9529,381.2303,308.363,97.5305,71.0754,144.013,13.324,11.7885,171.3219,0.63094943,-0.00833732,0,28
871,170.309,126.355,160.9,119.989,6,114,S104,6,26,793,505.4609,386.3817,308.363,160.9069,119.9141,131.388,11.9481,11.6257,251.4102,0.62420745,-0.00674198,0,27
872,361.653,271.304,352.205,264.917,6,115,S105,6,23,790,499.2633,380.8383,308.363,352.2006,264.8338,132.769,12.0209,11.5856,491.4219,0.63597691,0.00622295,0,26
873,434.055,327.157,424.743,320.576,6,116,S106,6,24,791,505.7712,385.9896,308.363,424.7378,320.4921,132.953,12.0194,11.5667,582.8466,0.63928675,0.00330984,0,25
874,477.645,359.457,470.975,354.175,6,117,S107,6,21,788,499.5736,380.4462,308.363,470.969,354.0906,133.029,12.0459,11.5865,637.0994,0.63915276,0.0031959,0,24
875,289.579,214.997,279.664,209.257,6,118,S108,6,22,789,506.0816,385.5976,308.363,279.6622,209.1755,132.478,12.022,11.6123,400.0024,0.62975396,-0.0093988,0,23
876,217.379,158.828,207.12,153.596,6,119,S109,6,19,786,499.8839,380.0542,308.363,207.1214,153.518,131.968,12.0233,11.6591,308.5852,0.62044572,-0.0091504,0,22
877,407.636,305.24,398.434,298.516,6,120,S110,6,20,787,506.3919,385.2055,308.363,398.4293,298.432,132.887,12.0525,11.6059,548.5716,0.63595686,0.01551114,0,21
878,453.926,338.76,444.664,332.113,6,121,S111,6,17,784,500.1942,379.6621,308.363,444.658,332.0282,132.994,12.0779,11.6237,605.7214,0.63508704,0.02603896,0,20
879,335.81,248.598,325.891,242.856,6,122,S112,6,18,785,506.7022,384.8135,308.363,325.8872,242.7739,132.669,12.0608,11.6355,457.1542,0.62959612,-0.00549092,0,19
880,264.147,191.701,253.343,187.196,6,123,S113,6,15,782,500.5045,379.2701,308.363,253.3418,187.1156,132.322,12.0738,11.6797,365.7491,0.61922985,-0.00902627,0,18
881,144.416,103.648,134.564,97.934,6,124,S114,6,16,783,507.0125,384.4214,308.363,134.5739,97.8619,130.815,12.0165,11.7522,217.1536,0.60904808,-0.01018177,0,17
882,310.241,225.486,299.568,220.792,6,125,S115,6,13,780,500.8149,378.8781,308.363,299.565,220.7103,132.557,12.1081,11.6938,422.8944,0.62102382,-0.00781921,0,16
883,382.411,281.694,372.119,276.453,6,126,S116,6,14,781,507.3228,384.0294,308.363,372.114,276.3692,132.814,12.0898,11.6522,514.3081,0.62825612,0.0072323,0,15
884,191.02,136.754,180.784,131.535,6,127,S117,6,11,778,501.1252,378.486,308.363,180.7873,131.4582,131.655,12.0927,11.7578,274.3179,0.61084078,-0.01800549,0,14
885,428.448,315.552,418.347,310.047,6,128,S118,6,12,779,507.6332,383.6373,308.363,418.341,309.9631,132.934,12.1127,11.6652,571.4542,0.62884303,0.01800225,0,13
886,356.473,259.08,345.795,254.386,6,129,S119,6,9,776,501.4355,378.094,308.363,345.7904,254.3029,132.739,12.1336,11.705,480.0416,0.6218998,0.00953341,0,12
887,474.662,349.168,464.575,343.64,6,130,S120,6,10,777,507.9435,383.2453,308.363,464.5685,343.5558,133.013,12.1295,11.6762,628.6011,0.62884627,0.00694647,0,11
888,403.044,292.207,392.022,287.978,6,131,S121,6,7,774,501.7458,377.7019,308.363,392.0166,287.8943,132.858,12.1515,11.7133,537.1924,0.62151518,0.00679901,0,10
889,237.551,169.951,227.008,165.13,6,132,S122,6,8,775,508.2538,382.8532,308.363,227.0074,165.0512,132.131,12.1362,11.7622,331.4752,0.61236639,-0.00914879,0,9
890,449.414,325.61,438.25,321.569,6,133,S123,6,5,772,502.0561,377.3099,308.363,438.2431,321.4852,132.97,12.1672,11.7185,594.3406,0.62177899,0.00623059,0,8
891,283.788,203.546,273.234,198.723,6,134,S124,6,6,773,508.5641,382.4612,308.363,273.2309,198.6421,132.435,12.1648,11.7635,388.6222,0.61471617,-0.00706282,0,7
892,376.496,270.4,365.688,265.905,6,135,S125,6,3,770,502.3665,376.9178,308.363,365.6826,265.8215,132.794,12.1978,11.7663,502.9166,0.61699954,-0.00054748,0,6
893,330.262,236.809,319.461,232.314,6,136,S126,6,4,771,508.8744,382.0691,308.363,319.4562,232.2321,132.639,12.1834,11.7663,445.7723,0.6155484,-0.00145114,0,5
894,469.33,337.071,458.145,333.084,6,137,S127,6,1,768,502.6768,376.5258,308.363,458.1373,332.9993,132.998,12.217,11.7685,617.2092,0.6180773,0.0,0,4
895,422.929,303.715,411.916,299.494,6,138,S128,6,2,769,509.1848,381.6771,308.363,411.9098,299.4105,132.917,12.2091,11.7679,560.064,0.61754702,-0.00053028,0,3
896,399.807,432.9,393.289,423.371,7,3,S1,7,127,1022,440.2845,447.8945,313.967,393.2975,423.2865,133.022,12.3666,11.9201,627.3499,0.80792455,-0.00148732,1,68
897,407.186,438.053,399.189,433.481,7,4,S2,7,128,1023,446.2584,453.6568,313.967,399.1982,433.3967,133.032,12.4132,11.9688,636.1761,0.80513724,-0.00278731,1,67
898,297.198,325.406,290.376,316.177,7,5,S3,7,125,1020,440.6316,447.5347,313.967,290.3876,316.0946,132.74,12.4014,11.9806,478.7446,0.80770109,0.00263887,1,66
899,367.575,400.434,360.951,391.012,7,6,S4,7,126,1021,446.6055,453.2969,313.967,360.9607,390.9281,132.952,12.3938,11.9542,581.61,0.80941187,0.00171078,1,65
900,362.309,389.73,355.047,380.9,7,7,S5,7,123,1018,440.9788,447.1748,313.967,355.0563,380.8165,132.929,12.3403,11.902,570.2397,0.80314606,-0.00046611,1,64
901,329.819,357.513,322.713,348.542,7,8,S6,7,124,1019,446.9526,452.937,313.967,322.7229,348.4592,132.846,12.3681,11.9376,524.4965,0.80506222,0.00191616,1,63
902,395.344,421.422,387.38,413.253,7,9,S7,7,121,1016,441.3259,446.8149,313.967,387.3885,413.1687,132.999,12.3172,11.8706,615.987,0.80028601,-0.00059875,1,62
903,258.964,282.933,252.142,273.706,7,10,S8,7,122,1017,447.2997,452.5772,313.967,252.1539,273.625,132.562,12.3694,11.9625,421.627,0.80361217,0.00332616,1,61
904,324.177,347.152,316.804,338.428,7,11,S9,7,119,1014,441.673,446.4551,313.967,316.814,338.3452,132.81,12.3078,11.8764,513.1267,0.79899411,0.00160783,1,60
905,291.639,314.984,284.473,306.071,7,12,S10,7,120,1015,447.6468,452.2173,313.967,284.4846,305.9889,132.705,12.3355,11.9154,467.3813,0.80088476,0.00189065,1,59
906,356.982,379.054,349.134,370.78,7,13,S11,7,117,1012,442.0201,446.0952,313.967,349.1429,370.6961,132.912,12.2861,11.845,558.87,0.79673863,0.00178383,1,58
907,220.956,240.245,213.907,231.233,7,14,S12,7,118,1013,447.994,451.8574,313.967,213.9215,231.1535,132.318,12.3263,11.9373,364.5225,0.79738628,0.00064765,1,57
908,389.425,411.295,381.463,403.127,7,15,S13,7,115,1010,442.3673,445.7353,313.967,381.4712,403.0425,132.987,12.2657,11.8184,604.6043,0.79564451,0.00757422,1,56
909,253.633,272.287,246.233,263.598,7,16,S14,7,116,1011,448.3411,451.4975,313.967,246.2451,263.5176,132.516,12.2926,11.8862,410.2783,0.7949548,-0.00068971,1,55
910,286.621,304.017,278.559,295.955,7,17,S15,7,113,1008,442.7144,445.3755,313.967,278.5696,295.8726,132.672,12.2663,11.8453,456.0322,0.79204529,0.00622423,1,54
911,150.849,164.947,143.362,156.371,7,18,S16,7,114,1009,448.6882,451.1377,313.967,143.3811,156.2979,131.525,12.3022,11.9791,261.6804,0.78807029,-0.003975,1,53
912,319.357,335.976,310.885,328.304,7,19,S17,7,111,1006,443.0615,445.0156,313.967,310.8946,328.2217,132.787,12.2446,11.8125,501.7745,0.79034434,-0.00034246,1,52
913,183.618,196.911,175.674,188.756,7,20,S18,7,112,1007,449.0353,450.7778,313.967,175.6903,188.6795,131.959,12.2623,11.9003,307.4526,0.78582106,-0.00452328,1,51
914,216.163,229.066,207.991,221.123,7,21,S19,7,109,1004,443.4086,444.6557,313.967,208.0048,221.0439,132.263,12.2329,11.846,353.2025,0.78498551,-0.00513747,1,50
915,351.396,368.6,343.211,360.65,7,22,S20,7,110,1005,449.3825,450.4179,313.967,343.2193,360.5662,132.888,12.2271,11.7853,547.4997,0.7906868,0.00570129,1,49
916,248.621,261.293,240.311,253.478,7,23,S21,7,107,1002,443.7557,444.2958,313.967,240.3226,253.3977,132.477,12.2102,11.8044,398.9418,0.78462338,-0.00603354,1,48
917,383.797,400.87,375.536,392.991,7,24,S22,7,108,1003,449.7296,450.0581,313.967,375.5445,392.9075,132.971,12.2122,11.7634,593.228,0.79012298,0.0054996,1,47
918,280.693,293.887,272.632,285.827,7,25,S23,7,105,1000,444.1029,443.936,313.967,272.6424,285.7448,132.635,12.1921,11.7717,444.6674,0.78553313,-0.00058149,1,46
919,413.653,431.492,407.862,425.331,7,26,S24,7,106,1001,450.0767,449.6982,313.967,407.8694,425.2461,133.032,12.1994,11.7443,635.9945,0.79065692,0.00512379,1,45
920,144.742,155.033,137.442,146.273,7,27,S25,7,103,998,444.45,443.5761,313.967,137.4616,146.2005,131.384,12.1606,11.8435,250.3589,0.77743865,-0.00758346,1,44
921,312.818,326.424,304.954,318.17,7,28,S26,7,104,999,450.4238,449.3383,313.967,304.9635,318.0873,132.768,12.1781,11.7459,490.3905,0.78611462,0.00867597,1,43
922,177.51,186.967,169.746,178.643,7,29,S27,7,101,996,444.7971,443.2162,313.967,169.7623,178.5664,131.876,12.1448,11.7869,296.1134,0.77667693,-0.00823011,1,42
923,345.548,358.372,337.277,350.51,7,30,S28,7,102,997,450.7709,448.9785,313.967,337.2855,350.4262,132.862,12.1653,11.724,536.1246,0.78502211,0.00834518,1,41
924,410.04,423.2,401.924,415.182,7,31,S29,7,99,994,445.1442,442.8564,313.967,401.9309,415.0976,133.014,12.1472,11.6913,627.5676,0.78545549,0.0085301,1,40
925,377.939,390.644,369.6,382.847,7,32,S30,7,100,995,451.1181,448.6186,313.967,369.6077,382.763,132.948,12.156,11.7056,581.8483,0.78490704,-0.00054845,1,39
926,242.547,251.285,234.373,243.345,7,33,S31,7,97,992,445.4913,442.4965,313.967,234.3851,243.2643,132.43,12.1223,11.7157,387.5823,0.77742338,-0.00053967,1,38
927,210.073,219.086,202.058,210.998,7,34,S32,7,98,993,451.4652,448.2587,313.967,202.071,210.9196,132.198,12.1327,11.7462,341.8515,0.77692539,-0.00049799,1,37
928,307.475,315.687,299.011,308.024,7,37,S33,7,95,990,446.1856,441.7768,313.967,299.0199,307.9414,132.732,12.1067,11.6737,479.0326,0.77816939,-0.00117823,1,34
929,274.973,283.526,266.691,275.686,7,38,S34,7,96,991,452.1594,447.539,313.967,266.7015,275.6044,132.6,12.1132,11.6927,433.3084,0.77796305,-0.00020634,1,33
930,371.756,380.718,363.653,372.693,7,39,S35,7,93,988,446.5327,441.4169,313.967,363.6607,372.6084,132.928,12.0962,11.6465,570.465,0.78025767,-0.00020928,1,32
931,339.6,348.219,331.332,340.359,7,40,S36,7,94,989,452.5066,447.1791,313.967,331.34,340.2759,132.842,12.1015,11.6587,524.7491,0.77934762,-0.00091005,1,31
932,113.291,121.807,105.153,113.876,7,41,S37,7,91,986,446.8798,441.057,313.967,105.1788,113.8092,130.562,12.1782,11.93,204.6431,0.7695268,-0.00323636,1,30
933,404.16,412.972,395.975,405.025,7,42,S38,7,92,987,452.8537,446.8192,313.967,395.9823,404.9401,133.005,12.0923,11.6356,616.1851,0.78046695,0.01094015,1,29
934,268.25,274.13,260.736,265.532,7,43,S39,7,89,984,447.227,440.6971,313.967,260.7457,265.4504,132.567,12.0301,11.6081,421.9295,0.77328266,-0.00040885,1,28
935,235.667,242.054,228.419,233.196,7,44,S40,7,90,985,453.2008,446.4594,313.967,228.4301,233.1162,132.375,12.0262,11.6208,376.2078,0.77276316,-0.0005195,1,27
936,333.295,338.399,325.374,330.197,7,45,S41,7,87,982,447.5741,440.3373,313.967,325.3821,330.1138,132.823,12.0335,11.59,513.3686,0.77437179,-0.00046027,1,26
937,300.836,306.203,293.054,297.865,7,46,S42,7,88,983,453.5479,446.0995,313.967,293.0628,297.7832,132.702,12.0318,11.598,467.6514,0.77369151,-0.00068028,1,25
